tconst,numVotes,averageRating
tt0058123,2729,7.0
tt0058132,128,5.9
tt0058135,13932,7.1
tt0058137,141,5.4
tt0058140,298,4.9
tt0058149,89,5.9
tt0058151,104,5.2
tt0058158,74,5.9
tt0058159,552,6.3
tt0058202,949,6.0
tt0058203,6265,7.0
tt0058231,451,6.7
tt0058232,997,7.0
tt0058234,191,5.2
tt0058249,9823,7.4
tt0058289,241,5.1
tt0058290,105,5.3
tt0058306,293,6.7
tt0058311,2000,2.9
tt0058312,235,4.7
tt0058316,774,6.7
tt0058335,11127,7.4
tt0058341,298,4.1
tt0058343,1795,6.6
tt0058345,138,5.1
tt0058362,57,4.9
tt0058364,535,7.5
tt0058368,288,6.2
tt0058369,365,6.6
tt0058375,176,6.6
tt0058376,16,6.2
tt0058413,1036,6.8
tt0058419,97,5.3
tt0058450,31670,7.8
tt0058458,8466,7.5
tt0058473,334,5.2
tt0058480,534,5.6
tt0058483,60,5.6
tt0058517,76,4.4
tt0058533,656,5.5
tt0058543,102,3.9
tt0058553,930,5.8
tt0058556,427,6.7
tt0058563,645,5.4
tt0058564,3906,7.9
tt0058567,13204,7.1
tt0058605,269,4.3
tt0058618,316,5.1
tt0058650,340,6.6
tt0058658,258,4.9
tt0058663,1144,4.8
tt0058667,428,4.8
tt0058680,80,6.3
tt0058688,125,4.7
tt0058689,192,4.4
tt0058692,2753,6.6
tt0058701,4388,7.1
tt0058702,122,6.2
tt0058703,470,5.5
tt0058704,610,6.0
tt0058709,1835,5.9
tt0058715,13831,7.6
tt0058724,1995,7.4
tt0058740,1931,6.9
tt0058751,3594,6.5
tt0058773,542,6.0
tt0058785,341,6.1
tt0058863,1676,7.3
tt0058878,171,5.1
tt0058881,189,5.2
tt0058882,250,5.5
tt0058898,27790,7.0
tt0058909,1819,6.6
tt0058922,542,6.7
tt0058938,386,6.1
tt0058943,82,5.4
tt0058985,9723,7.6
tt0058986,653,6.3
tt0059015,1377,6.4
tt0059025,625,6.3
tt0059049,1991,6.9
tt0059050,2270,7.2
tt0059051,930,7.2
tt0059056,101,5.1
tt0059059,91,5.6
tt0059062,69,5.5
tt0059081,70,5.3
tt0059082,42,7.3
tt0059089,156,6.4
tt0059095,5051,6.6
tt0059098,110,5.5
tt0059108,286,5.6
tt0059114,1255,6.4
tt0059131,67,5.3
tt0059160,2080,6.4
tt0059168,8342,6.8
tt0059177,115,7.4
tt0059206,439,5.7
tt0059208,192,6.0
tt0059229,14827,7.4
tt0059241,1146,6.9
tt0059248,56,5.3
tt0059307,43,7.2
tt0059317,87,5.7
tt0059327,76,5.1
tt0059328,355,5.7
tt0059329,152,7.1
tt0059337,42,4.1
tt0059377,1320,5.5
tt0059412,91,5.4
tt0059424,323,6.4
tt0059429,638,5.3
tt0059432,429,5.3
tt0059435,479,6.2
tt0059444,85,6.3
tt0059463,67,5.6
tt0059468,144,5.6
tt0059488,685,7.6
tt0059491,603,6.6
tt0059499,1436,6.6
tt0059522,25,6.1
tt0059535,347,6.2
tt0059540,2090,6.5
tt0059545,261,6.3
tt0059546,471,5.9
tt0059562,403,6.3
tt0059565,1402,6.7
tt0059589,228,5.8
tt0059592,37186,7.4
tt0059603,181,6.5
tt0059608,80,5.9
tt0059616,6019,7.4
tt0059621,575,5.2
tt0059633,1148,7.2
tt0059666,45,6.5
tt0059672,324,4.7
tt0059682,638,5.3
tt0059686,195,5.7
tt0059701,55,5.3
tt0059707,486,6.6
tt0059732,681,7.4
tt0059823,392,6.6
tt0059825,19288,7.8
tt0059831,2385,6.2
tt0059840,209,6.4
tt0059850,233,7.1
tt0059851,347,7.1
tt0059853,151,6.2
tt0059866,88,6.6
tt0059872,1146,6.8
tt0059874,339,7.3
tt0059875,324,7.1
tt0059883,130,6.1
tt0059903,11134,6.1
tt0059934,1700,7.5
tt0059935,65,5.7
tt0059956,4007,6.3
tt0060051,147,5.3
tt0060067,540,6.0
tt0060075,85,5.4
tt0060076,190,5.6
tt0060080,48,5.5
tt0060114,55,6.1
tt0060124,726,6.1
tt0060125,5321,7.7
tt0060137,333,5.6
tt0060138,23035,7.7
tt0060139,64,7.3
tt0060140,408,5.9
tt0060184,282,5.7
tt0060189,207,6.3
tt0060213,199,4.7
tt0060215,287,5.8
tt0060227,212,5.6
tt0060247,92,7.2
tt0060254,321,7.1
tt0060263,1297,6.4
tt0060271,647,5.8
tt0060295,816,5.7
tt0060304,8606,6.5
tt0060305,6675,7.9
tt0060349,685,6.1
tt0060374,79,5.0
tt0060391,76,5.5
tt0060400,7946,6.7
tt0060405,390,6.0
tt0060441,73,5.3
tt0060443,39,6.1
tt0060450,8450,6.4
tt0060456,163,5.3
tt0060474,20383,7.9
tt0060475,3802,6.5
tt0060481,2456,7.3
tt0060482,2066,7.6
tt0060515,264,5.6
tt0060545,3182,7.6
tt0060561,112,5.8
tt0060569,17,6.1
tt0060574,2685,7.3
tt0060600,199,5.5
tt0060615,164,5.4
tt0060616,473,5.7
tt0060620,47,6.0
tt0060630,899,7.1
tt0060647,4653,6.2
tt0060648,1654,7.1
tt0060654,202,5.6
tt0060655,175,5.8
tt0060664,188,4.5
tt0060673,70,6.5
tt0060675,17479,7.4
tt0060701,1199,6.6
tt0060704,269,5.7
tt0060709,123,5.9
tt0060725,35,5.5
tt0060731,147,7.2
tt0060758,6128,7.4
tt0060773,255,6.1
tt0060777,833,6.5
tt0060813,460,6.4
tt0060814,5226,6.8
tt0060828,28,5.0
tt0060848,1065,5.1
tt0060856,47,6.3
tt0060860,1713,7.1
tt0060872,523,6.9
tt0060879,1292,6.8
tt0060891,3263,7.5
tt0060908,4363,7.3
tt0060928,84,5.1
tt0060944,869,5.8
tt0060956,1135,2.6
tt0060975,213,7.8
tt0061000,749,6.4
tt0061001,106,5.9
tt0061012,146,5.4
tt0061037,1991,6.0
tt0061043,124,5.0
tt0061045,203,5.1
tt0061047,157,5.9
tt0061049,435,6.2
tt0061076,421,5.7
tt0061084,451,7.6
tt0061095,213,4.4
tt0061103,135,5.8
tt0061113,2133,7.0
tt0061137,125,5.3
tt0061138,12023,7.5
tt0061139,137,6.6
tt0061164,257,6.4
tt0061212,83,5.2
tt0061324,299,4.9
tt0061343,2351,7.3
tt0061357,1632,6.3
tt0061369,11975,6.6
tt0061376,3895,7.0
tt0061395,49443,7.6
tt0061404,315,4.9
tt0061410,226,5.0
tt0061433,1550,6.0
tt0061438,39,3.7
tt0061449,116,5.1
tt0061454,68,4.9
tt0061473,8417,6.9
tt0061493,888,5.5
tt0061495,9896,7.3
tt0061500,549,4.4
tt0061502,2318,6.3
tt0061510,117,6.1
tt0061516,216,5.3
tt0061567,38,4.7
tt0061568,1800,6.0
tt0061646,259,5.6
tt0061647,3070,6.3
tt0061656,266,4.6
tt0061693,418,5.0
tt0061726,211,5.7
tt0061727,29,7.2
tt0061728,6663,6.7
tt0061729,209,5.6
tt0061778,65,6.0
tt0061800,233,5.7
tt0061808,248,6.7
tt0061819,1584,6.5
tt0061829,146,5.7
tt0061841,310,6.3
tt0061845,30,5.4
tt0061878,173,5.5
tt0061913,894,7.3
tt0061933,200,6.2
tt0061934,321,6.7
tt0061954,134,5.5
tt0061955,10258,7.2
tt0061986,38,5.7
tt0061994,1794,5.9
tt0061996,13081,7.7
tt0062038,8866,7.2
tt0062080,1784,6.9
tt0062083,7597,7.5
tt0062088,47,5.1
tt0062092,1501,6.7
tt0062099,329,5.2
tt0062106,120,5.6
tt0062120,4596,6.6
tt0062136,26191,7.8
tt0062137,633,5.4
tt0062140,77,4.4
tt0062178,106,6.2
tt0062204,623,7.1
tt0062229,57897,8.0
tt0062244,389,6.8
tt0062271,1761,7.6
tt0062285,860,7.3
tt0062310,3128,7.1
tt0062347,294,5.9
tt0062357,338,4.8
tt0062366,333,6.2
tt0062397,62,6.6
tt0062416,827,7.0
tt0062445,2321,7.4
tt0062446,1392,5.3
tt0062447,80,7.0
tt0062451,24,5.9
tt0062452,674,6.4
tt0062457,2251,6.9
tt0062480,15873,6.9
tt0062499,77,4.8
tt0062502,2002,5.8
tt0062534,310,5.4
tt0062535,112,4.2
tt0062633,193,6.3
tt0062639,4137,6.7
tt0062656,880,5.5
tt0062663,853,7.3
tt0062686,98,6.2
tt0062687,14535,7.2
tt0062695,15209,7.5
tt0062711,38126,5.9
tt0062712,477,5.8
tt0062713,2404,6.6
tt0062714,705,5.4
tt0062722,432,6.1
tt0062724,706,6.4
tt0062728,3586,6.9
tt0062753,183,4.9
tt0062769,108,6.7
tt0062772,30,5.4
tt0062773,787,7.2
tt0062776,3635,5.1
tt0062789,855,6.4
tt0062822,34,7.5
tt0062830,409,5.7
tt0062855,268,5.0
tt0062861,7260,6.5
tt0062873,12166,7.7
tt0062991,120,4.7
tt0063005,8649,6.8
tt0063010,1917,7.0
tt0063013,2654,5.3
tt0063026,990,6.5
tt0063031,451,6.2
tt0063032,18282,7.7
tt0063042,368,6.5
tt0063072,658,6.1
tt0063080,971,6.8
tt0063127,3494,7.0
tt0063141,2635,6.9
tt0063152,3308,7.1
tt0063224,207,6.9
tt0063241,109,5.8
tt0063263,61,5.5
tt0063268,1513,7.3
tt0063271,544,5.8
tt0063370,833,5.8
tt0063383,200,4.8
tt0063395,531,5.9
tt0063406,305,6.7
tt0063413,1664,6.0
tt0063458,1750,7.1
tt0063488,730,6.3
tt0063526,596,5.1
tt0063568,1959,6.3
tt0063583,703,6.2
tt0063630,149,5.6
tt0063646,630,7.2
tt0063650,614,6.8
tt0063652,113,5.9
tt0063674,3552,6.5
tt0063683,646,6.1
tt0063684,719,5.9
tt0063715,6997,6.4
tt0063718,389,7.0
tt0063724,225,5.1
tt0063737,761,6.8
tt0063740,2432,6.7
tt0063771,2534,7.6
tt0063779,123,6.0
tt0063789,205,5.8
tt0063854,121,7.0
tt0063858,155,7.2
tt0064019,844,5.8
tt0064021,186,5.9
tt0064023,118,6.3
tt0064037,759,6.3
tt0064040,26175,8.1
tt0064043,142,6.8
tt0064066,239,6.2
tt0064078,62,3.5
tt0064106,9456,7.3
tt0064114,41,4.2
tt0064126,266,5.0
tt0064146,4399,6.8
tt0064159,159,5.6
tt0064165,5608,7.4
tt0064168,14,7.5
tt0064169,9238,7.4
tt0064170,136,4.5
tt0064172,210,6.1
tt0064186,1263,6.0
tt0064225,1917,6.9
tt0064232,1009,6.7
tt0064236,42,6.6
tt0064243,961,5.9
tt0064256,2322,7.0
tt0064272,291,6.8
tt0064285,8945,7.5
tt0064290,125,5.4
tt0064294,980,6.9
tt0064297,262,5.4
tt0064323,4507,7.4
tt0064324,464,5.5
tt0064327,1004,6.9
tt0064351,129,6.3
tt0064389,295,6.6
tt0064390,1403,7.5
tt0064413,13,4.2
tt0064423,351,6.7
tt0064425,6684,6.6
tt0064509,365,5.8
tt0064569,155,5.8
tt0064571,798,5.6
tt0064582,468,6.3
tt0064591,1363,5.9
tt0064612,14682,7.8
tt0064645,1774,6.1
tt0064674,1271,6.4
tt0064679,2167,6.6
tt0064688,2564,6.1
tt0064694,3239,6.4
tt0064718,836,7.3
tt0064746,85,5.2
tt0064779,524,6.3
tt0064791,3902,6.6
tt0064796,188,5.7
tt0064804,190,5.6
tt0064816,12965,7.1
tt0064828,3999,6.6
tt0064829,49,4.8
tt0064861,4915,7.6
tt0064902,515,5.7
tt0064904,4365,6.3
tt0064990,7263,6.9
tt0065000,483,5.8
tt0065025,612,5.4
tt0065026,1433,6.3
tt0065055,63,6.8
tt0065080,209,5.7
tt0065106,2211,6.6
tt0065119,2063,6.5
tt0065138,213,6.4
tt0065146,761,6.4
tt0065148,2716,6.6
tt0065152,3083,7.3
tt0065153,186,4.7
tt0065168,1806,5.3
tt0065179,159,7.0
tt0065192,92,6.4
tt0065193,990,7.1
tt0065234,31553,8.2
tt0065240,198,4.7
tt0065265,167,5.6
tt0065359,31,5.9
tt0065361,698,5.8
tt0065385,171,6.4
tt0065393,226,7.1
tt0065398,4109,6.6
tt0065420,422,6.2
tt0065439,4862,7.8
tt0065453,33,8.0
tt0065454,349,5.9
tt0065486,4848,6.8
tt0065506,160,4.4
tt0065515,536,5.6
tt0065516,418,5.8
tt0065521,179,5.8
tt0065530,67,6.4
tt0065531,28433,7.9
tt0065536,92,5.4
tt0065554,253,6.4
tt0065555,3510,6.2
tt0065561,63,6.8
tt0065565,234,6.4
tt0065571,33996,7.9
tt0065618,120,6.3
tt0065622,12286,7.0
tt0065625,139,7.5
tt0065651,10670,7.4
tt0065660,832,4.1
tt0065686,586,6.2
tt0065695,2711,7.5
tt0065704,110,6.4
tt0065715,182,6.0
tt0065735,114,5.7
tt0065744,2267,5.6
tt0065761,13137,6.6
tt0065769,7459,6.5
tt0065772,12604,7.5
tt0065782,4544,7.3
tt0065838,252,7.3
tt0065848,3552,6.2
tt0065876,118,5.7
tt0065897,12,6.1
tt0065912,75,5.9
tt0065915,295,4.6
tt0065951,121,6.1
tt0065957,762,6.1
tt0066040,2761,6.7
tt0066041,165,6.6
tt0066042,46,6.4
tt0066065,5543,6.9
tt0066077,77,5.1
tt0066078,6579,8.5
tt0066101,593,7.0
tt0066108,866,5.8
tt0066132,841,5.6
tt0066152,155,6.6
tt0066164,325,5.1
tt0066188,46,5.1
tt0066192,433,7.2
tt0066207,6493,7.0
tt0066217,103,5.0
tt0066218,40,6.0
tt0066229,157,6.0
tt0066248,120,6.4
tt0066251,211,6.4
tt0066277,121,5.3
tt0066318,1954,7.2
tt0066321,20,5.6
tt0066355,27,5.3
tt0066358,68,6.0
tt0066396,368,5.7
tt0066423,3527,6.3
tt0066491,12903,7.4
tt0066501,214,5.5
tt0066502,712,6.8
tt0066523,76,6.0
tt0066530,1505,6.6
tt0066534,8131,7.4
tt0066536,974,6.9
tt0066554,249,5.7
tt0066618,118,6.7
tt0066735,9992,6.5
tt0066754,256,6.3
tt0066784,63,6.5
tt0066789,386,6.5
tt0066793,26,7.2
tt0066798,2566,6.9
tt0066799,84,5.4
tt0066841,1019,6.5
tt0066854,232,6.5
tt0066857,609,5.6
tt0066906,2443,7.5
tt0066914,2735,4.9
tt0066922,2979,7.0
tt0066951,98,5.6
tt0066970,3114,5.7
tt0066980,548,6.1
tt0066989,5889,7.2
tt0067034,70,5.7
tt0067040,1400,6.4
tt0067067,104,5.4
tt0067087,366,5.9
tt0067108,8038,7.2
tt0067121,266,5.1
tt0067212,222,5.1
tt0067236,1044,5.4
tt0067237,740,6.2
tt0067274,3701,7.1
tt0067283,462,5.0
tt0067297,443,5.2
tt0067323,458,6.1
tt0067361,5853,6.8
tt0067382,641,5.5
tt0067385,1058,6.2
tt0067386,1641,6.6
tt0067392,91,5.9
tt0067397,1671,6.5
tt0067409,3170,7.3
tt0067437,731,6.3
tt0067445,23195,7.4
tt0067462,66,5.7
tt0067469,316,6.0
tt0067544,218,5.4
tt0067550,135,5.2
tt0067571,280,7.1
tt0067604,173,5.8
tt0067637,1340,5.2
tt0067641,3155,7.3
tt0067647,8292,6.3
tt0067652,450,7.1
tt0067667,573,7.3
tt0067672,2237,5.6
tt0067681,1008,6.7
tt0067682,192,4.2
tt0067685,249,6.7
tt0067686,290,5.0
tt0067690,7133,6.5
tt0067698,3761,7.8
tt0067710,359,6.2
tt0067764,138,5.4
tt0067770,10862,6.8
tt0067773,1738,5.8
tt0067778,10912,7.5
tt0067781,61,4.3
tt0067896,763,6.7
tt0067899,82,5.3
tt0067900,10864,7.0
tt0067901,167,5.3
tt0067903,184,5.3
tt0067943,2133,6.9
tt0067948,558,4.3
tt0067949,525,6.7
tt0067950,2217,5.3
tt0068026,273,6.4
tt0068176,760,6.6
tt0068179,281,5.8
tt0068189,1188,6.4
tt0068193,679,5.6
tt0068194,41,5.2
tt0068203,557,6.1
tt0068205,9440,7.6
tt0068226,1968,5.7
tt0068233,902,7.0
tt0068236,322,5.8
tt0068242,54,4.6
tt0068246,1017,4.6
tt0068256,91,5.1
tt0068294,1615,5.6
tt0068300,85,5.9
tt0068331,194,6.2
tt0068338,113,6.3
tt0068341,4508,6.4
tt0068347,3032,6.6
tt0068350,116,5.8
tt0068360,417,4.7
tt0068361,47149,7.8
tt0068377,73,4.7
tt0068378,138,6.3
tt0068380,753,6.6
tt0068415,1644,5.7
tt0068417,79,6.8
tt0068420,869,6.7
tt0068441,3867,7.3
tt0068464,70,5.6
tt0068475,83,4.7
tt0068484,297,6.5
tt0068488,561,6.2
tt0068492,737,5.8
tt0068495,252,4.8
tt0068521,995,6.1
tt0068522,918,5.2
tt0068524,3236,6.5
tt0068526,92,5.9
tt0068535,276,4.9
tt0068539,1702,5.7
tt0068545,365,4.4
tt0068559,885,5.0
tt0068581,345,6.6
tt0068583,762,4.7
tt0068587,129,5.8
tt0068655,9326,7.2
tt0068656,57,6.1
tt0068657,3488,6.4
tt0068724,1392,6.2
tt0068730,181,7.1
tt0068743,130,5.3
tt0068748,659,5.8
tt0068759,187,4.0
tt0068765,47,4.9
tt0068801,382,4.7
tt0068868,916,6.3
tt0068883,6046,7.5
tt0068913,153,5.0
tt0068970,517,5.7
tt0068991,668,6.7
tt0069013,2445,6.7
tt0069014,91,4.2
tt0069027,2202,7.2
tt0069049,8097,6.7
tt0069079,227,6.2
tt0069090,9715,8.6
tt0069094,870,7.1
tt0069109,856,7.0
tt0069115,149,7.9
tt0069120,2671,7.2
tt0069135,370,4.1
tt0069146,377,5.6
tt0069147,71,6.8
tt0069159,2232,6.1
tt0069173,245,5.3
tt0069197,1987,5.9
tt0069219,964,6.3
tt0069220,144,6.3
tt0069229,1516,5.8
tt0069237,1261,6.1
tt0069243,1046,5.7
tt0069251,1228,6.2
tt0069270,1070,6.9
tt0069343,3673,6.3
tt0069363,62,6.1
tt0069369,1667,7.0
tt0069383,3033,6.2
tt0069398,3922,6.5
tt0069400,7576,7.0
tt0069419,528,5.8
tt0069437,84,5.6
tt0069438,75,6.8
tt0069439,287,5.9
tt0069441,124,6.6
tt0069442,2789,6.5
tt0069443,459,6.8
tt0069451,1454,6.4
tt0069457,461,6.0
tt0069460,1265,6.9
tt0069468,284,5.6
tt0069472,30,5.0
tt0069493,128,4.9
tt0069536,941,6.0
tt0069593,533,6.1
tt0069713,3320,6.2
tt0069718,1776,5.1
tt0069722,56,5.9
tt0069745,2097,4.7
tt0069747,14893,7.4
tt0069815,2003,7.3
tt0069833,2787,6.0
tt0069838,1550,5.6
tt0069867,221,6.0
tt0069874,698,6.2
tt0069879,62,5.5
tt0069892,95,4.4
tt0069899,179,4.7
tt0069930,733,5.3
tt0069947,45282,7.8
tt0069967,5080,7.3
tt0069970,292,7.0
tt0069973,608,5.4
tt0069979,497,5.9
tt0069988,815,6.0
tt0069990,1178,5.0
tt0069998,21,4.8
tt0070007,466,7.4
tt0070013,1578,5.1
tt0070053,96,5.3
tt0070057,160,6.8
tt0070061,3555,7.7
tt0070083,1131,6.6
tt0070090,508,6.2
tt0070109,984,7.2
tt0070116,1412,6.2
tt0070118,284,3.9
tt0070126,546,5.7
tt0070128,908,6.3
tt0070129,38,3.7
tt0070130,14842,7.1
tt0070131,469,6.4
tt0070133,1225,6.6
tt0070140,417,4.7
tt0070215,29799,7.3
tt0070234,167,4.5
tt0070235,969,6.7
tt0070263,423,7.5
tt0070354,6358,7.1
tt0070356,2478,6.9
tt0070359,6778,7.7
tt0070396,442,5.6
tt0070401,241,6.2
tt0070404,565,5.3
tt0070453,2065,6.9
tt0070460,24943,8.0
tt0070513,52,6.1
tt0070526,365,3.7
tt0070534,4215,6.7
tt0070543,419,5.4
tt0070544,37377,7.7
tt0070552,1126,6.9
tt0070553,128,6.9
tt0070559,91,5.4
tt0070568,1334,7.1
tt0070580,93,7.3
tt0070586,222,6.9
tt0070588,530,5.8
tt0070590,85,5.8
tt0070592,1499,6.5
tt0070593,398,4.3
tt0070625,323,6.0
tt0070641,1553,7.4
tt0070712,668,7.2
tt0070738,480,5.5
tt0070739,181,5.4
tt0070740,93,4.3
tt0070774,155,5.1
tt0070779,342,4.2
tt0070811,39,7.5
tt0070818,88,6.2
tt0070821,568,4.6
tt0070826,1753,6.9
tt0070827,1792,6.1
tt0070849,58796,6.9
tt0070852,265,6.0
tt0070857,20,4.5
tt0070865,503,6.0
tt0070913,4526,5.5
tt0070959,6121,7.7
tt0070960,995,5.8
tt0071082,72,7.3
tt0071086,503,5.6
tt0071103,97,4.7
tt0071125,142,6.0
tt0071153,131,5.5
tt0071169,94,6.2
tt0071177,70,6.6
tt0071208,211,6.7
tt0071214,741,5.5
tt0071233,6706,6.1
tt0071241,2465,6.3
tt0071242,286,6.4
tt0071262,41,4.5
tt0071265,508,6.3
tt0071278,447,4.5
tt0071294,471,4.9
tt0071297,702,6.1
tt0071309,170,5.8
tt0071310,37,4.7
tt0071359,5538,5.6
tt0071381,6431,7.2
tt0071384,2020,7.6
tt0071412,1631,5.9
tt0071425,73,5.0
tt0071429,167,6.9
tt0071432,58,5.7
tt0071449,1064,7.3
tt0071451,183,5.7
tt0071452,63,5.7
tt0071464,11160,5.2
tt0071487,17284,7.8
tt0071492,513,6.1
tt0071493,264,6.9
tt0071502,9137,6.7
tt0071507,1228,5.7
tt0071508,7036,5.8
tt0071544,2026,7.3
tt0071550,1211,6.3
tt0071557,1229,6.3
tt0071585,5237,7.4
tt0071587,1301,7.3
tt0071599,248,5.6
tt0071600,395,6.7
tt0071622,2856,7.1
tt0071635,483,6.4
tt0071646,896,7.1
tt0071648,145,5.2
tt0071690,3039,6.7
tt0071694,123,5.5
tt0071733,7757,7.6
tt0071737,4283,6.9
tt0071782,1591,6.4
tt0071799,102,6.3
tt0071832,131,5.4
tt0071833,1459,7.2
tt0071834,67,4.9
tt0071857,510,6.8
tt0071863,1543,6.4
tt0071864,2087,6.8
tt0071890,1133,6.7
tt0071918,18,5.6
tt0071964,140,6.8
tt0071967,224,4.9
tt0071968,1816,6.0
tt0071999,448,7.1
tt0072002,215,6.1
tt0072010,1003,6.6
tt0072012,4995,6.3
tt0072019,810,5.4
tt0072022,18,5.8
tt0072052,639,5.4
tt0072053,1769,7.0
tt0072080,4105,6.6
tt0072085,492,5.6
tt0072131,934,6.7
tt0072132,223,4.8
tt0072142,367,5.5
tt0072194,139,6.1
tt0072204,2527,6.5
tt0072206,1318,6.0
tt0072230,183,6.2
tt0072235,6498,6.0
tt0072243,204,5.4
tt0072263,3553,5.7
tt0072305,961,6.0
tt0072307,814,7.0
tt0072320,934,6.2
tt0072326,53,5.3
tt0072337,247,6.1
tt0072342,749,6.3
tt0072348,390,5.6
tt0072353,10014,7.1
tt0072359,434,6.2
tt0072368,2706,7.3
tt0072371,150,6.4
tt0072379,81,5.5
tt0072447,154,5.3
tt0072448,4310,6.4
tt0072603,1871,6.8
tt0072618,487,5.3
tt0072643,181,6.5
tt0072656,453,6.5
tt0072669,155,4.4
tt0072685,1624,8.1
tt0072692,130,7.0
tt0072709,6260,6.1
tt0072722,292,4.0
tt0072752,5394,5.7
tt0072753,139,5.3
tt0072770,229,5.3
tt0072776,467,6.6
tt0072793,292,4.4
tt0072825,1157,6.3
tt0072826,1792,6.7
tt0072884,1705,6.3
tt0072887,243,6.1
tt0072888,152,4.4
tt0072899,99,4.8
tt0072901,19238,7.6
tt0072910,306,6.5
tt0072932,203,4.8
tt0072933,3763,4.8
tt0072934,3713,7.1
tt0072962,18430,7.7
tt0072996,2959,6.9
tt0073001,360,4.3
tt0073002,380,6.7
tt0073036,5902,6.2
tt0073079,62,5.1
tt0073114,9032,7.2
tt0073115,6942,5.3
tt0073124,120,3.5
tt0073142,296,5.9
tt0073146,49,6.6
tt0073149,350,6.6
tt0073155,4698,7.0
tt0073163,1836,6.4
tt0073166,2620,6.1
tt0073169,2408,6.8
tt0073192,53,6.6
tt0073196,2349,5.9
tt0073198,14226,7.5
tt0073203,687,5.7
tt0073205,410,5.4
tt0073219,2340,7.3
tt0073221,2285,7.2
tt0073278,475,5.6
tt0073324,1903,5.9
tt0073405,84,6.0
tt0073471,1064,6.2
tt0073516,435,6.3
tt0073535,4347,6.9
tt0073580,26423,7.5
tt0073590,364,5.5
tt0073626,2401,6.9
tt0073634,1499,6.1
tt0073650,66439,5.8
tt0073663,2152,6.5
tt0073679,1626,7.6
tt0073685,628,6.2
tt0073691,1387,5.0
tt0073794,259,3.6
tt0073815,746,7.2
tt0073829,254,5.3
tt0073839,286,6.9
tt0073845,53,5.3
tt0073857,135,5.7
tt0073864,4898,7.5
tt0073875,536,5.3
tt0073945,592,5.3
tt0074084,27442,7.6
tt0074096,66,6.5
tt0074102,23057,6.6
tt0074103,12409,7.2
tt0074114,1268,6.7
tt0074123,2480,6.5
tt0074141,264,6.5
tt0074142,219,6.7
tt0074146,513,6.3
tt0074152,6429,7.6
tt0074153,737,6.1
tt0074184,828,5.9
tt0074186,98,7.9
tt0074187,1293,8.2
tt0074190,648,6.0
tt0074231,381,6.7
tt0074262,2815,7.3
tt0074290,496,4.6
tt0074312,4775,7.2
tt0074323,77,5.5
tt0074333,678,6.1
tt0074334,119,8.0
tt0074335,388,6.0
tt0074348,2439,6.6
tt0074351,46,5.5
tt0074400,2663,7.5
tt0074423,1311,6.6
tt0074443,1815,6.9
tt0074469,630,3.7
tt0074508,306,6.7
tt0074515,1426,6.9
tt0074524,1472,6.4
tt0074539,1477,5.9
tt0074543,186,6.4
tt0074578,48,7.4
tt0074584,267,5.3
tt0074642,196,6.3
tt0074686,4303,7.4
tt0074718,1196,7.5
tt0074720,6383,7.4
tt0074806,18200,7.0
tt0074811,47916,7.6
tt0074826,167,5.9
tt0074840,922,6.6
tt0074843,196,5.1
tt0074864,336,6.7
tt0074868,955,5.2
tt0074870,3067,7.0
tt0074883,2446,6.5
tt0074888,1650,7.2
tt0074891,387,8.5
tt0074910,357,7.2
tt0074913,60,6.6
tt0074916,9004,7.5
tt0074952,1144,7.0
tt0074972,1806,6.7
tt0074974,732,6.7
tt0075007,1852,6.7
tt0075008,882,6.1
tt0075021,240,5.7
tt0075076,393,6.6
tt0075082,2085,6.9
tt0075096,145,5.6
tt0075130,167,4.5
tt0075163,5059,5.4
tt0075191,258,6.5
tt0075215,296,6.2
tt0075243,178,7.3
tt0075251,550,4.0
tt0075288,34,5.4
tt0075335,1561,7.5
tt0075364,1511,6.4
tt0075369,191,5.1
tt0075370,646,6.1
tt0075396,348,6.2
tt0075627,3041,6.5
tt0075652,516,6.3
tt0075675,18842,7.4
tt0075683,3227,6.5
tt0075690,216,6.1
tt0075739,20,5.3
tt0075753,2466,5.3
tt0075799,462,6.5
tt0075816,229,4.5
tt0075820,1294,4.4
tt0075824,24985,7.8
tt0075848,1390,6.3
tt0075885,930,7.0
tt0075932,3046,7.4
tt0075933,359,6.4
tt0075938,4795,7.1
tt0075939,1646,7.0
tt0075946,676,6.6
tt0075965,55,3.4
tt0075975,1406,6.9
tt0076042,1118,7.9
tt0076065,745,5.7
tt0076097,946,7.3
tt0076113,392,5.7
tt0076154,951,6.4
tt0076155,7375,7.4
tt0076179,114,6.3
tt0076242,813,7.2
tt0076246,156,5.4
tt0076309,96,3.9
tt0076313,1162,6.2
tt0076340,1425,7.8
tt0076347,675,4.8
tt0076348,1749,7.2
tt0076384,906,6.6
tt0076401,215,5.0
tt0076406,74,5.6
tt0076410,2591,6.8
tt0076452,2883,7.3
tt0076470,1296,6.8
tt0076473,155,5.2
tt0076526,175,5.7
tt0076595,180,6.4
tt0076624,112,6.9
tt0076652,12,7.0
tt0076684,1596,6.2
tt0076733,302,6.9
tt0076735,292,4.8
tt0076777,270,5.3
tt0076808,1147,6.7
tt0076836,554,3.4
tt0076847,641,6.3
tt0076849,690,6.4
tt0076851,666,6.5
tt0076852,2369,7.0
tt0076855,2595,7.4
tt0076857,435,7.3
tt0076867,99,5.8
tt0076875,34,6.6
tt0076894,172,6.6
tt0076897,513,5.1
